gpstime,altitude,speed,heading,hpdop,vdop,pdop,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,long
1411813647.00,155.1,0.046,129.7100,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.68359,-0.17969,10.3047,-5.625,-39.375,-49.75,-8.602938
1411813648.00,154.7,0.051,120.9400,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.61328,0.0039063,10.1523,-5.5,-39.125,-49.5,-8.602940
1411813649.00,154.5,0.067,96.1800,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.54297,0.0625,10.0742,-5.375,-38.875,-49.25,-8.602940
1411813650.00,154.1,0.041,139.4400,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.60156,0.03125,9.9375,-5.5,-38.625,-49.375,-8.602942
1411813652.00,154.0,0.057,160.0300,0.9,1.3,1.6,-0.023438,0.017578,0.0019531,-0.69922,0.054688,9.8203,-5.375,-38.5,-49.0,-8.602943
1411813653.00,153.9,0.051,159.1700,0.9,1.3,1.6,-0.023438,0.017578,0.0019531,-0.62891,0.097656,9.9141,-5.25,-38.375,-48.875,-8.602943
1411813654.00,153.6,0.051,125.6400,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.67188,0.21484,10.1172,-5.375,-38.5,-48.625,-8.602943
1411813656.00,153.4,0.026,147.2900,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.59766,-0.042969,10.2344,-5.625,-38.375,-48.75,-8.602945
1411813657.00,153.1,0.041,100.1400,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.59766,-0.042969,10.2344,-5.5,-38.25,-48.625,-8.602945
1411813658.00,153.0,0.026,104.1100,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.47266,0.10156,10.0273,-5.625,-38.5,-48.875,-8.602945
1411813659.00,152.8,0.031,165.4500,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.46875,0.011719,9.9961,-5.875,-38.5,-49.0,-8.602945
1411813660.00,152.3,0.057,142.4300,0.9,1.3,1.6,-0.017578,0.011719,0.0039063,-0.51563,0.019531,9.8281,-5.75,-38.5,-48.875,-8.602945
1411813662.00,151.9,0.057,157.0300,1.1,1.5,1.8,-0.017578,0.015625,0.0039063,-0.55078,-0.058594,9.875,-5.75,-38.625,-49.0,-8.602945
1411813663.00,151.6,0.046,140.8000,1.1,1.5,1.8,-0.019531,0.013672,0.0,-0.54297,0.15625,9.8789,-5.5,-38.625,-49.125,-8.602943
1411813664.00,151.2,0.046,147.9200,1.1,1.5,1.9,-0.017578,0.015625,0.0019531,-0.48828,0.082031,10.043,-5.625,-38.625,-49.25,-8.602943
1411813665.00,150.8,0.051,128.5400,1.1,1.5,1.9,-0.015625,0.013672,0.0019531,-0.52734,-0.16016,10.1797,-5.375,-38.625,-49.375,-8.602942
1411813666.00,150.3,0.046,124.7500,1.1,1.5,1.9,-0.019531,0.013672,0.0019531,-0.53516,-0.0078125,10.1367,-5.75,-38.75,-49.5,-8.602940
1411813667.00,149.9,0.057,122.0200,1.1,1.5,1.9,-0.017578,0.013672,0.0039063,-0.52344,-0.042969,9.9961,-5.5,-38.5,-49.625,-8.602940
1411813668.00,149.5,0.051,122.0700,1.1,1.5,1.9,-0.017578,0.015625,0.0019531,-0.50781,0.035156,9.957,-5.375,-38.5,-49.75,-8.602938
1411813669.00,149.1,0.046,123.2900,1.1,1.5,1.9,-0.019531,0.019531,0.0019531,-0.62109,-0.019531,9.7539,-5.375,-38.75,-49.625,-8.602937
1411813670.00,148.2,0.041,129.1400,0.9,1.3,1.6,-0.015625,0.011719,0.0039063,-0.53906,0.039063,9.9102,-5.5,-38.875,-49.875,-8.602937
1411813672.00,148.0,0.046,145.5000,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.61719,0.18359,10.0078,-5.875,-38.875,-49.875,-8.602935
1411813673.00,147.8,0.046,142.2400,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.63672,-0.125,10.2148,-5.625,-38.875,-49.875,-8.602935
1411813674.00,147.5,0.046,114.6000,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.65625,0.0039063,10.1992,-5.625,-39.125,-50.0,-8.602933
1411813675.00,147.2,0.057,110.8800,0.9,1.3,1.6,-0.021484,0.015625,0.0019531,-0.60547,0.085938,10.0625,-5.375,-39.125,-49.875,-8.602933
1411813677.00,147.0,0.051,137.8600,0.9,1.3,1.6,-0.015625,0.011719,0.0,-0.51953,-0.0039063,9.9258,-5.375,-39.375,-49.75,-8.602933
1411813678.00,146.8,0.062,165.5400,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.62891,0.10938,9.8164,-5.5,-39.375,-49.875,-8.602932
1411813679.00,146.9,0.108,176.9300,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.62891,0.10547,9.9609,-5.375,-39.25,-50.0,-8.602933
1411813680.00,146.5,0.962,193.9000,1.0,1.4,1.7,-0.017578,0.013672,0.0019531,-0.54688,0.058594,10.0703,-5.125,-39.25,-49.875,-8.602935
1411813682.00,146.6,4.296,198.7700,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.54297,-0.12891,10.2422,-4.875,-39.25,-49.625,-8.602955
1411813683.00,146.6,4.985,199.7500,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.54297,-0.12891,10.2422,-4.875,-39.25,-49.625,-8.602975
1411813684.00,146.4,5.787,200.3400,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.39063,-0.070313,10.0625,-4.875,-39.25,-49.5,-8.602997
1411813685.00,146.0,6.559,199.9300,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.39063,-0.070313,10.0625,-4.75,-39.25,-49.625,-8.603022
1411813687.00,145.9,8.087,198.5400,1.2,1.6,2.0,-0.017578,0.013672,0.0039063,-0.41797,0.019531,9.9063,-4.625,-39.125,-49.75,-8.603083
1411813688.00,146.0,8.782,196.8800,1.2,1.6,2.0,-0.017578,0.015625,0.0039063,-0.55859,-0.089844,9.8047,-4.5,-39.25,-49.875,-8.603115
1411813689.00,146.2,9.239,196.2900,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.50391,0.16797,10.0039,-4.625,-39.125,-49.75,-8.603147
1411813690.00,146.4,9.759,195.5700,1.1,1.5,1.9,-0.017578,0.017578,0.0039063,-0.50391,0.16797,10.0039,-5.0,-39.125,-49.625,-8.603178
1411813691.00,146.7,10.150,196.0300,1.1,1.5,1.9,-0.015625,0.015625,0.0019531,-0.53906,-0.14453,10.2227,-5.0,-39.25,-49.875,-8.603212
1411813692.00,146.5,10.397,197.4200,1.4,1.9,2.4,-0.017578,0.013672,0.0039063,-0.58203,-0.089844,10.2422,-5.0,-39.25,-49.875,-8.603247
1411813693.00,146.9,10.680,197.9500,1.1,1.5,1.9,-0.019531,0.015625,0.0039063,-0.50781,-0.039063,10.0156,-5.125,-39.25,-49.625,-8.603288
1411813694.00,147.5,10.850,197.8300,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.50781,-0.039063,10.0156,-5.0,-39.0,-49.5,-8.603330
1411813695.00,148.7,10.973,198.8400,1.1,1.5,1.9,-0.017578,0.015625,0.0039063,-0.57813,-0.039063,9.7969,-5.375,-39.125,-49.375,-8.603372
1411813697.00,149.6,10.243,197.4400,1.2,1.6,2.0,-0.017578,0.013672,0.0019531,-0.64063,0.18359,9.9453,-5.25,-38.875,-49.375,-8.603457
1411813698.00,151.1,9.996,194.9900,1.0,1.5,1.8,-0.017578,0.013672,0.0039063,-0.65234,0.125,10.0352,-5.25,-39.0,-49.375,-8.603492
1411813699.00,153.0,10.011,193.6800,1.0,1.5,1.8,-0.019531,0.017578,0.0019531,-0.65234,-0.054688,10.1094,-5.125,-38.875,-49.5,-8.603523
1411813701.00,155.1,10.459,191.4500,1.0,1.5,1.8,-0.015625,0.015625,0.0039063,-0.64844,0.10547,10.1563,-5.125,-38.875,-49.5,-8.603575
1411813702.00,156.6,10.628,193.5400,1.0,1.5,1.8,-0.019531,0.015625,0.0019531,-0.48047,0.0,10.0898,-5.125,-38.625,-49.375,-8.603607
1411813703.00,158.0,10.397,196.9500,1.0,1.5,1.8,-0.015625,0.013672,0.0019531,-0.49609,0.035156,9.8789,-5.0,-38.625,-49.375,-8.603640
1411813704.00,159.2,10.212,197.2900,1.0,1.5,1.8,-0.015625,0.011719,0.0039063,-0.55469,-0.0078125,9.75,-5.125,-38.625,-49.5,-8.603680
1411813705.00,160.6,10.186,195.5100,1.4,1.9,2.4,-0.019531,0.019531,0.0019531,-0.5625,0.042969,9.8906,-5.25,-38.5,-49.625,-8.603715
1411813706.00,161.2,10.068,195.6300,1.4,1.9,2.4,-0.015625,0.011719,0.0019531,-0.55859,0.18359,10.1094,-5.375,-38.25,-49.375,-8.603750
1411813707.00,162.7,9.636,195.4700,1.4,1.9,2.4,-0.019531,0.017578,0.0039063,-0.53125,-0.20703,10.2422,-5.375,-38.75,-49.375,-8.603780
1411813708.00,164.0,9.373,195.7100,1.4,1.9,2.4,-0.015625,0.015625,0.0019531,-0.57813,0.0,10.1836,-5.25,-38.875,-49.375,-8.603808
1411813709.00,165.1,9.147,196.9800,1.4,1.9,2.4,-0.019531,0.015625,0.0019531,-0.42188,0.035156,10.1523,-5.375,-38.875,-49.5,-8.603838
1411813711.00,167.3,8.843,197.1500,1.5,1.9,2.5,-0.017578,0.015625,0.0019531,-0.39844,-0.039063,10.0039,-5.375,-39.25,-49.625,-8.603902
1411813711.00,0,8.843,197.1500,0,0,0,-0.015625,0.0097656,0.0019531,-0.52734,-0.027344,9.7461,-5.25,-39.375,-49.75,-8.603902
1411813712.00,169.0,8.828,196.4000,1.5,1.9,2.5,-0.019531,0.017578,0.0,-0.54688,-0.097656,9.8164,-5.25,-39.5,-49.875,-8.603932
1411813713.00,170.8,8.710,195.6400,1.5,1.9,2.5,-0.017578,0.015625,0.0019531,-0.61719,0.14063,10.0273,-5.125,-39.75,-49.75,-8.603962
1411813714.00,172.4,8.622,195.3000,1.5,1.9,2.5,-0.017578,0.015625,0.0019531,-0.62109,0.082031,10.1016,-5.0,-40.125,-50.0,-8.603988
1411813715.00,172.4,8.478,195.5600,1.4,1.7,2.1,-0.017578,0.015625,0.0039063,-0.66016,-0.14063,10.1836,-5.0,-40.0,-49.875,-8.604013
1411813716.00,171.1,8.267,194.5600,1.1,1.6,2.0,-0.017578,0.011719,0.0039063,-0.58594,0.015625,10.0859,-5.125,-40.0,-49.75,-8.604033
1411813717.00,168.7,8.324,192.8600,1.4,1.7,2.1,-0.017578,0.015625,0.0039063,-0.56641,0.039063,10.0898,-4.875,-40.0,-49.75,-8.604050
1411813718.00,167.3,7.928,193.9000,1.4,1.7,2.1,-0.015625,0.013672,0.0039063,-0.55859,0.03125,9.8945,-5.0,-39.75,-49.875,-8.604070
1411813719.00,166.0,7.691,194.4800,1.2,1.6,2.0,-0.015625,0.013672,0.0039063,-0.70703,0.027344,9.8008,-5.125,-39.75,-49.75,-8.604095
1411813720.00,165.5,7.506,194.9400,1.3,2.2,2.5,-0.017578,0.017578,0.0019531,-0.71484,0.11719,9.9648,-5.125,-39.5,-49.625,-8.604118
1411813721.00,164.0,7.557,194.7900,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.63281,0.21875,10.0586,-5.25,-39.25,-49.625,-8.604142
1411813722.00,162.9,7.495,198.3600,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.64063,-0.078125,10.2305,-5.5,-39.125,-49.625,-8.604168
1411813723.00,161.5,7.429,197.0900,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.55078,-0.019531,10.1484,-5.5,-39.125,-49.625,-8.604195
1411813724.00,160.4,7.233,197.6300,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.51563,0.078125,10.1016,-5.25,-38.875,-49.75,-8.604223
1411813725.00,159.8,6.883,196.7200,1.0,1.5,1.8,-0.017578,0.015625,0.0019531,-0.52734,0.0,9.9414,-5.375,-38.75,-49.75,-8.604248
1411813726.00,0,6.292,195.3600,0,0,0,-0.015625,0.013672,0.0039063,-0.55469,0.050781,9.75,-5.375,-38.875,-49.75,-8.604273
1411813727.00,159.8,6.004,193.3000,1.0,1.5,1.8,-0.017578,0.015625,0.0019531,-0.49609,-0.027344,9.793,-5.25,-38.875,-49.75,-8.604290
1411813728.00,159.2,5.746,194.7200,1.0,1.5,1.8,-0.017578,0.015625,0.0019531,-0.5625,0.11328,9.9727,-5.375,-39.25,-49.625,-8.604307
1411813729.00,158.0,5.638,182.5500,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.49219,-0.011719,10.0352,-5.25,-39.25,-49.75,-8.604317
1411813730.00,157.2,5.114,177.2700,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.46484,-0.13672,10.1563,-5.375,-39.375,-49.75,-8.604318
1411813731.00,156.6,4.959,174.0800,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.56641,-0.019531,10.0898,-5.375,-39.0,-49.875,-8.604315
1411813732.00,156.4,4.923,170.4800,0.9,1.3,1.6,-0.019531,0.015625,0.0,-0.36328,-0.070313,10.0547,-5.5,-39.25,-49.75,-8.604308
1411813733.00,157.2,4.846,181.9300,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.48438,-0.015625,9.8477,-5.375,-39.125,-49.375,-8.604308
1411813734.00,157.5,4.285,179.2200,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.57031,-0.011719,9.8203,-5.375,-39.0,-49.25,-8.604310
1411813736.00,157.5,2.125,171.3500,0.9,1.3,1.6,-0.019531,0.019531,0.0,-0.57422,0.023438,9.9922,-5.5,-39.0,-49.25,-8.604307
1411813737.00,156.9,0.777,171.3300,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.59766,0.17578,10.0469,-5.375,-39.0,-49.25,-8.604302
1411813738.00,157.4,0.252,213.2600,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.65234,-0.097656,10.1016,-5.25,-38.75,-49.0,-8.604300
1411813739.00,156.0,0.057,253.6700,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.66406,-0.03125,10.1328,-4.875,-38.625,-48.875,-8.604302
1411813740.00,153.2,0.283,264.9700,0.9,1.3,1.6,-0.017578,0.017578,0.0039063,-0.57031,0.046875,10.1328,-5.0,-38.625,-48.75,-8.604307
1411813742.00,152.3,0.015,263.4200,0.9,1.3,1.6,-0.013672,0.013672,0.0039063,-0.57422,-0.015625,10.043,-4.875,-38.375,-49.0,-8.604310
1411813743.00,151.8,0.072,105.0300,0.9,1.3,1.6,-0.013672,0.013672,0.0039063,-0.58203,0.13672,9.7891,-5.0,-38.25,-49.0,-8.604312
1411813744.00,151.4,0.103,101.5300,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.69141,-0.058594,9.8516,-5.25,-38.5,-49.125,-8.604310
1411813745.00,150.3,0.041,107.8800,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.62109,0.15625,10.0078,-5.375,-38.375,-49.375,-8.604310
1411813747.00,150.1,0.062,167.9200,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.625,0.16797,10.0,-5.5,-38.5,-49.625,-8.604310
1411813748.00,149.6,0.093,244.6100,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.62891,-0.14063,10.2266,-5.5,-38.75,-49.875,-8.604310
1411813749.00,149.3,0.144,103.1700,0.9,1.3,1.6,-0.015625,0.015625,0.0,-0.54688,0.074219,10.1484,-5.75,-38.875,-49.875,-8.604310
1411813750.00,148.6,0.051,119.8200,0.9,1.3,1.6,-0.019531,0.013672,0.0039063,-0.45703,-0.011719,10.082,-5.75,-38.875,-49.875,-8.604308
1411813752.00,148.3,0.113,248.9500,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.45313,0.03125,9.875,-5.875,-39.0,-49.75,-8.604307
1411813753.00,148.0,0.026,157.3000,0.9,1.3,1.6,-0.017578,0.013672,0.0,-0.5,-0.027344,9.8008,-6.0,-39.25,-49.875,-8.604307
1411813754.00,147.6,0.087,86.1200,0.9,1.3,1.6,-0.021484,0.017578,0.0019531,-0.44531,-0.035156,9.9492,-5.875,-39.125,-49.75,-8.604305
1411813755.00,147.4,0.118,257.6800,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.5625,0.17188,10.1133,-5.75,-39.0,-49.625,-8.604305
1411813756.00,146.9,0.021,116.1100,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.57422,-0.070313,10.1758,-5.75,-39.0,-49.625,-8.604303
1411813757.00,146.3,0.082,174.3300,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.53125,-0.066406,10.25,-5.75,-38.875,-49.625,-8.604302
1411813758.00,145.9,0.617,171.7300,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.59766,0.13672,10.1445,-5.75,-38.875,-49.75,-8.604300
1411813759.00,145.3,1.178,167.1700,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.46875,0.023438,10.0195,-5.625,-38.875,-49.875,-8.604297
1411813760.00,144.5,1.353,174.0900,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.58984,0.054688,9.8047,-5.75,-38.875,-50.125,-8.604295
1411813761.00,143.7,1.096,165.4800,0.9,1.3,1.6,-0.017578,0.017578,0.0039063,-0.5625,0.0,9.8906,-5.625,-38.875,-50.25,-8.604293
1411813762.00,141.9,0.664,173.2400,0.9,1.3,1.6,-0.017578,0.013672,0.0058594,-0.62891,0.17578,10.0078,-5.625,-38.875,-50.25,-8.604288
1411813762.00,140.3,0.664,173.2400,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.63281,0.14453,10.0273,-5.5,-39.25,-50.375,-8.604288
1411813764.00,138.5,2.742,169.5000,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.69531,-0.11719,10.0938,-5.375,-39.25,-50.375,-8.604278
1411813765.00,137.2,4.177,171.2400,1.0,1.5,1.8,-0.017578,0.015625,0.0,-0.61328,0.085938,10.0977,-5.5,-39.5,-50.25,-8.604272
1411813767.00,137.1,5.201,174.9900,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.51563,0.046875,10.0898,-5.125,-39.375,-50.0,-8.604262
1411813768.00,137.2,5.721,176.4400,0.9,1.3,1.6,-0.013672,0.013672,0.0039063,-0.48438,-0.023438,9.8438,-5.5,-39.25,-49.875,-8.604260
1411813769.00,137.4,6.250,179.8500,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.53125,-0.027344,9.7852,-5.25,-39.375,-49.5,-8.604260
1411813770.00,137.6,6.662,177.5200,0.9,1.3,1.6,-0.021484,0.017578,0.0019531,-0.53906,-0.0039063,10.0,-5.25,-39.5,-49.25,-8.604260
1411813771.00,137.4,6.858,179.6000,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.55859,0.22656,9.9492,-5.25,-39.375,-49.125,-8.604262
1411813772.00,137.6,6.693,182.7500,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.57813,-0.09375,10.0742,-5.625,-39.125,-48.75,-8.604267
1411813773.00,137.5,6.348,176.2000,0.9,1.3,1.6,-0.017578,0.017578,0.0058594,-0.62109,-0.039063,10.168,-5.625,-39.0,-48.625,-8.604268
1411813774.00,137.6,6.055,171.2400,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.45313,0.023438,10.168,-5.625,-38.875,-48.625,-8.604260
1411813775.00,137.5,5.808,175.6200,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.37891,-0.058594,10.0234,-5.625,-38.875,-48.75,-8.604255
1411813776.00,137.7,5.685,177.2000,0.9,1.3,1.6,-0.015625,0.011719,0.0039063,-0.47656,-0.027344,9.7695,-5.375,-38.875,-48.875,-8.604253
1411813777.00,137.9,5.484,174.0400,0.9,1.3,1.6,-0.023438,0.017578,0.0039063,-0.57422,-0.089844,9.9375,-5.375,-38.875,-49.0,-8.604248
1411813778.00,138.1,5.314,173.9400,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.61719,0.15234,9.9688,-5.375,-38.875,-49.125,-8.604243
1411813779.00,138.7,5.057,174.9900,1.0,1.5,1.8,-0.015625,0.013672,0.0019531,-0.60547,0.070313,10.1094,-5.125,-38.75,-49.25,-8.604237
1411813780.00,138.5,4.789,176.4600,1.0,1.5,1.8,-0.019531,0.017578,0.0039063,-0.63281,-0.125,10.2422,-4.875,-38.875,-49.25,-8.604228
1411813781.00,138.1,4.429,177.9000,0.9,1.3,1.6,-0.017578,0.017578,0.0039063,-0.61328,0.058594,10.1836,-4.875,-38.875,-49.25,-8.604223
1411813782.00,138.4,4.054,177.0200,0.9,1.3,1.6,-0.023438,0.015625,0.0019531,-0.46875,0.011719,10.0352,-4.625,-38.875,-49.125,-8.604222
1411813783.00,138.6,3.766,177.7800,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.60938,0.0,9.8789,-4.625,-39.0,-49.375,-8.604218
1411813784.00,138.8,3.431,174.8300,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.6875,0.0,9.7734,-4.75,-38.875,-49.375,-8.604215
1411813786.00,138.4,2.310,174.9600,0.9,1.3,1.6,-0.019531,0.019531,0.0019531,-0.6875,0.035156,9.957,-4.625,-38.875,-49.5,-8.604210
1411813786.00,138.8,2.310,174.9600,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.71094,0.23828,9.9648,-4.375,-38.875,-49.5,-8.604210
1411813788.00,139.4,1.610,176.5400,0.9,1.3,1.6,-0.017578,0.019531,0.0019531,-0.64453,-0.039063,10.0313,-4.5,-39.125,-49.5,-8.604207
1411813789.00,139.6,1.343,166.5800,0.9,1.3,1.6,-0.013672,0.017578,0.0,-0.58984,-0.039063,10.2461,-4.5,-39.0,-49.75,-8.604207
1411813790.00,139.7,1.600,144.0300,0.9,1.3,1.6,-0.021484,0.017578,0.0019531,-0.53125,0.082031,10.0195,-4.75,-39.25,-49.625,-8.604198
1411813791.00,140.6,1.816,173.1400,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.46875,-0.14063,10.0664,-4.875,-39.375,-49.75,-8.604192
1411813792.00,140.6,2.037,168.9100,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.61328,-0.035156,9.4648,-5.25,-39.375,-49.5,-8.604188
1411813793.00,141.9,1.914,177.1000,0.9,1.3,1.6,-0.025391,0.019531,0.0019531,-0.54297,-0.050781,9.8594,-5.125,-39.375,-49.625,-8.604180
1411813794.00,142.9,2.202,173.5600,0.9,1.3,1.6,-0.015625,0.015625,0.0039063,-0.48047,0.22656,9.9961,-5.25,-39.375,-49.5,-8.604175
1411813795.00,143.3,1.353,187.6800,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.53125,0.097656,10.043,-5.5,-39.625,-49.5,-8.604175
1411813796.00,143.9,0.839,176.7400,1.0,1.5,1.8,-0.025391,0.019531,0.0019531,-0.46484,-0.16406,10.2695,-5.375,-39.5,-49.625,-8.604177
1411813797.00,144.3,0.998,176.0600,1.0,1.5,1.8,-0.017578,0.015625,0.0039063,-0.48828,0.027344,10.0898,-5.25,-39.25,-49.625,-8.604177
1411813797.00,145.3,0.998,176.0600,0.9,1.3,1.6,-0.023438,0.017578,0.0019531,-0.47266,0.0,9.9336,-5.25,-39.375,-49.625,-8.604177
1411813799.00,145.9,1.507,172.7800,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.44141,-0.011719,9.8789,-5.25,-39.5,-49.625,-8.604180
1411813800.00,146.9,1.734,178.9500,0.9,1.3,1.6,-0.021484,0.019531,0.0039063,-0.54297,-0.089844,9.7578,-4.75,-39.625,-49.5,-8.604178
1411813802.00,146.4,2.768,176.1400,0.9,1.3,1.6,-0.025391,0.021484,0.0039063,-0.60156,0.078125,10.0078,-4.75,-39.5,-49.625,-8.604177
1411813803.00,145.9,3.318,183.5300,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.58594,0.17969,9.9375,-4.75,-39.375,-49.5,-8.604178
1411813804.00,146.6,3.442,182.8900,0.9,1.3,1.6,-0.023438,0.021484,0.0039063,-0.64453,-0.11328,10.1836,-4.875,-39.125,-49.625,-8.604183
1411813805.00,147.6,3.128,180.6900,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.68359,-0.050781,10.1758,-5.0,-39.125,-49.75,-8.604187
1411813806.00,148.7,2.881,173.6200,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.58203,0.0039063,10.0352,-4.875,-39.0,-49.625,-8.604185
1411813807.00,150.0,3.148,166.9000,0.9,1.3,1.6,-0.013672,0.011719,0.0019531,-0.53906,0.046875,9.9766,-4.625,-39.0,-49.75,-8.604177
1411813808.00,151.2,3.524,178.0800,0.9,1.3,1.6,-0.013672,0.011719,0.0019531,-0.64453,0.10156,9.8555,-4.625,-38.75,-49.625,-8.604175
1411813809.00,151.6,3.992,171.6800,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.64453,-0.027344,9.8945,-5.0,-38.5,-49.5,-8.604175
1411813810.00,149.5,3.431,181.6700,1.1,1.5,1.9,-0.013672,0.011719,0.0019531,-0.63281,0.22656,9.9609,-5.125,-38.375,-49.125,-8.604173
1411813811.00,0,3.169,227.1300,0,0,0,-0.017578,0.013672,0.0019531,-0.60156,0.011719,10.1523,-5.125,-38.75,-49.0,-8.604192
1411813812.00,149.1,3.154,245.6100,1.1,1.5,1.9,-0.017578,0.019531,0.0039063,-0.61719,-0.13281,10.2031,-5.0,-38.75,-48.875,-8.604223
1411813813.00,148.0,3.472,279.2600,1.1,1.5,1.9,-0.017578,0.013672,0.0019531,-0.51172,0.039063,10.0156,-5.0,-38.625,-48.75,-8.604265
1411813814.00,147.1,3.771,274.7100,1.1,1.5,1.9,-0.021484,0.015625,0.0019531,-0.44922,0.0039063,10.1523,-5.0,-38.625,-48.75,-8.604308
1411813815.00,143.4,3.977,283.3000,1.1,1.5,1.9,-0.013672,0.0058594,0.0039063,-0.48828,0.050781,9.8516,-5.375,-38.75,-48.625,-8.604353
1411813817.00,142.1,3.205,285.1900,1.1,1.5,1.9,-0.017578,0.013672,0.0039063,-0.58203,-0.054688,9.832,-5.625,-38.875,-48.625,-8.604438
1411813818.00,140.9,2.788,286.0900,1.1,1.5,1.9,-0.021484,0.019531,0.0039063,-0.48047,-0.011719,9.9883,-5.375,-38.875,-48.625,-8.604472
1411813819.00,139.9,2.994,289.6300,1.1,1.5,1.9,-0.019531,0.019531,0.0019531,-0.56641,0.13281,9.9258,-5.375,-39.0,-48.875,-8.604503
1411813820.00,138.1,4.080,287.4700,1.1,1.5,1.9,-0.015625,0.015625,0.0039063,-0.47656,-0.10938,10.2227,-5.25,-38.875,-49.125,-8.604545
1411813822.00,134.4,5.119,286.0900,1.2,1.6,2.0,-0.019531,0.015625,0.0039063,-0.55078,-0.054688,10.1797,-5.25,-38.75,-49.125,-8.604655
1411813823.00,133.1,5.114,284.6900,1.2,1.6,2.0,-0.017578,0.015625,0.0039063,-0.49219,0.03125,10.0156,-5.25,-38.875,-49.375,-8.604717
1411813824.00,132.0,5.294,285.1500,1.4,1.5,2.1,-0.015625,0.011719,0.0019531,-0.49219,-0.039063,9.9531,-5.375,-39.0,-49.375,-8.604778
1411813825.00,131.3,5.376,286.3900,1.2,1.3,1.8,-0.019531,0.015625,0.0039063,-0.61719,0.054688,9.7617,-5.375,-38.875,-49.625,-8.604840
